PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Republicano de Chile,['salud'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['educación'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['combustibles'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['combustibles'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,"['vivienda', 'salud']",September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['vivienda'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,"['transporte', 'seguridad']",September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,"['salud', 'seguridad']",September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,"['transporte', 'seguridad']",September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,"['pensión', 'salud', 'educación']",September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['salud'],August,2
Partido Republicano de Chile,['salud'],August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['salud'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['educación'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['educación'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['salud'],July,2
Partido Republicano de Chile,['salud'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,"['salud', 'combustibles']",July,2
Partido Republicano de Chile,['transporte'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['seguridad'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['educación'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['seguridad'],July,2
Partido Republicano de Chile,"['vivienda', 'salud', 'educación', 'economía']",July,2
Partido Republicano de Chile,"['vivienda', 'salud', 'educación', 'economía']",July,2
,otros,December,3
,['salud'],November,3
,['seguridad'],November,3
,"['vivienda', 'salud']",November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['vivienda'],November,3
,"['pensión', 'seguridad']",November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['salud'],November,3
,otros,October,3
,"['vivienda', 'educación']",October,3
,['educación'],October,3
,otros,October,3
,otros,October,3
,['salud'],October,3
,['vivienda'],October,3
,['salud'],October,3
,['vivienda'],October,3
,['vivienda'],October,3
,otros,September,3
,otros,September,3
,"['pensión', 'seguridad']",September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['seguridad'],September,3
,['seguridad'],September,3
,otros,September,3
,['transporte'],September,3
,['transporte'],September,3
,['transporte'],September,3
,['transporte'],September,3
,otros,September,3
,"['salud', 'educación', 'seguridad']",September,3
,"['pensión', 'elecciones', 'seguridad']",September,3
,otros,September,3
,['educación'],September,3
,['educación'],September,3
,['educación'],September,3
,['educación'],September,3
,"['vivienda', 'transporte', 'educación']",September,3
,otros,August,2
,['vivienda'],August,2
,['crímenes'],August,2
,otros,August,2
,['vivienda'],August,2
,['salud'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,July,2
,otros,July,2
,['salud'],July,2
,otros,July,2
,['vivienda'],July,2
,['educación'],July,2
,['vivienda'],July,2
,['educación'],July,2
,"['combustibles', 'educación']",July,2
,otros,July,2
,otros,July,2
,"['economía', 'seguridad']",July,2
,otros,July,2
,otros,December,3
,['transporte'],December,3
,otros,December,3
,['vivienda'],December,3
,['transporte'],December,3
,otros,December,3
,['seguridad'],November,3
,otros,November,3
,['salud'],November,3
,['seguridad'],November,3
,['vivienda'],November,3
,['vivienda'],November,3
,otros,November,3
,['seguridad'],November,3
,['seguridad'],November,3
,['vivienda'],November,3
,otros,November,3
,['vivienda'],November,3
,otros,November,3
,['economía'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['educación'],November,3
,['seguridad'],November,3
,['salud'],November,3
,otros,November,3
,['salud'],November,3
,otros,November,3
,"['vivienda', 'salud']",November,3
,otros,November,3
,otros,October,3
,['salud'],October,3
,['pensión'],October,3
,otros,October,3
,['educación'],October,3
,['salud'],October,3
,['vivienda'],October,3
,['transporte'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['economía'],October,3
,['salud'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['salud'],October,3
,otros,October,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['educación'],September,3
,['pensión'],September,3
,otros,September,3
,['vivienda'],September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['pensión'],August,2
,otros,August,2
,"['salud', 'educación']",August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,"['salud', 'educación']",August,2
,otros,August,2
,"['vivienda', 'educación', 'seguridad']",August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['seguridad'],August,2
,otros,August,2
,['salud'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['educación'],August,2
,otros,August,2
,"['vivienda', 'educación']",August,2
,['pensión'],August,2
,otros,August,2
,"['salud', 'combustibles', 'educación', 'seguridad']",July,2
,['vivienda'],July,2
,"['salud', 'seguridad']",July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,['educación'],July,2
,"['vivienda', 'salud', 'economía']",July,2
,otros,July,2
,['vivienda'],July,2
,"['vivienda', 'salud', 'economía', 'educación', 'seguridad']",July,2
,['vivienda'],July,2
,otros,July,2
,"['vivienda', 'salud', 'economía', 'combustibles', 'educación', 'seguridad']",July,2
Partido Frente Amplio,['salud'],December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['salud', 'educación']",November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['salud', 'economía', 'seguridad']",October,3
Partido Frente Amplio,['educación'],October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['seguridad'],October,3
Partido Frente Amplio,['salud'],October,3
Partido Frente Amplio,['salud'],October,3
Partido Frente Amplio,['salud'],October,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['vivienda'],September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['salud'],July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,"['vivienda', 'transporte', 'salud', 'educación']",December,3
Partido Frente Amplio,"['salud', 'seguridad']",December,3
Partido Frente Amplio,['salud'],December,3
Partido Frente Amplio,['educación'],December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['economía', 'seguridad']",November,3
Partido Frente Amplio,"['vivienda', 'transporte', 'salud', 'educación', 'seguridad']",November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,['economía'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['economía'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['vivienda'],November,3
Partido Frente Amplio,"['vivienda', 'salud', 'educación']",November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['transporte'],November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['seguridad'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['salud', 'educación']",November,3
Partido Frente Amplio,['vivienda'],November,3
Partido Frente Amplio,"['economía', 'educación']",November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['vivienda', 'salud', 'economía', 'educación']",November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['pensión'],November,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,"['salud', 'seguridad', 'economía']",October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['educación'],October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['educación'],October,3
Partido Frente Amplio,['economía'],October,3
Partido Frente Amplio,"['salud', 'seguridad']",October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['transporte'],September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,"['vivienda', 'transporte', 'salud', 'educación', 'seguridad']",September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['seguridad'],September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['seguridad'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['educación'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['salud'],July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,"['economía', 'educación']",July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
,otros,December,3
,['transporte'],December,3
,otros,December,3
,['vivienda'],November,3
,['transporte'],November,3
,['vivienda'],November,3
,['vivienda'],November,3
,otros,November,3
,otros,November,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['transporte'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,['salud'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,['vivienda'],August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,['vivienda'],August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,July,2
,otros,July,2
,['vivienda'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,['seguridad'],December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,['seguridad'],December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['educación'],November,3
Partido Frente Amplio,['inflación'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['economía'],October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,"['transporte', 'educación', 'seguridad']",October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['combustibles'],October,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['vivienda'],September,3
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,"['vivienda', 'salud']",August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['pensión'],August,2
Partido Frente Amplio,['pensión'],August,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['salud'],July,2
Partido Frente Amplio,"['salud', 'educación']",July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['salud'],July,2
Partido Frente Amplio,['salud'],July,2
Partido Republicano de Chile,otros,December,3
Partido Republicano de Chile,['vivienda'],December,3
Partido Republicano de Chile,otros,December,3
Partido Republicano de Chile,otros,December,3
Partido Republicano de Chile,['vivienda'],December,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['transporte'],November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['transporte'],November,3
Partido Republicano de Chile,['vivienda'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,"['salud', 'educación']",November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['vivienda'],November,3
Partido Republicano de Chile,"['salud', 'seguridad']",November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['vivienda'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['seguridad'],November,3
Partido Republicano de Chile,otros,November,3
Partido Republicano de Chile,['educación'],November,3
Partido Republicano de Chile,['salud'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['elecciones'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['transporte'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['educación'],October,3
Partido Republicano de Chile,['vivienda'],October,3
Partido Republicano de Chile,['salud'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['economía'],October,3
Partido Republicano de Chile,['seguridad'],October,3
Partido Republicano de Chile,['salud'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,['seguridad'],October,3
Partido Republicano de Chile,otros,October,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['vivienda'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['elecciones'],September,3
Partido Republicano de Chile,"['transporte', 'seguridad']",September,3
Partido Republicano de Chile,"['transporte', 'seguridad']",September,3
Partido Republicano de Chile,['crímenes'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['salud'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,['seguridad'],September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,otros,September,3
Partido Republicano de Chile,['salud'],August,2
Partido Republicano de Chile,['elecciones'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['educación'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['vivienda'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['salud'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,['seguridad'],August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,otros,August,2
Partido Republicano de Chile,['pensión'],August,2
Partido Republicano de Chile,['salud'],July,2
Partido Republicano de Chile,"['seguridad', 'inflación']",July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,"['vivienda', 'transporte', 'salud', 'seguridad']",July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,"['salud', 'educación', 'seguridad']",July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['vivienda'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,"['economía', 'educación']",July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['seguridad'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['educación'],July,2
Partido Republicano de Chile,['educación'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,['crímenes'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,"['vivienda', 'salud', 'educación', 'economía']",July,2
Partido Republicano de Chile,"['vivienda', 'salud', 'educación']",July,2
Partido Republicano de Chile,['seguridad'],July,2
Partido Republicano de Chile,otros,July,2
Partido Republicano de Chile,otros,July,2
Partido Socialista de Chile,['seguridad'],December,3
Partido Socialista de Chile,['elecciones'],December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,['salud'],December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,['salud'],December,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,['pensión'],November,3
Partido Socialista de Chile,"['salud', 'educación']",November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,"['educación', 'seguridad']",November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,"['salud', 'seguridad']",October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,"['salud', 'educación']",October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,['educación'],September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,['educación'],September,3
Partido Socialista de Chile,['seguridad'],September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,['crímenes'],September,3
Partido Socialista de Chile,['educación'],August,2
Partido Socialista de Chile,['educación'],August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,['pensión'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['seguridad'],August,2
Partido Socialista de Chile,['educación'],August,2
Partido Socialista de Chile,['educación'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,"['salud', 'educación', 'seguridad']",August,2
Partido Socialista de Chile,['seguridad'],July,2
Partido Socialista de Chile,['pensión'],July,2
Partido Socialista de Chile,['educación'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['educación'],July,2
