PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,otros,November,3
Federación Regionalista Verde Social,"['salud', 'seguridad']",October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,['salud'],October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,['salud'],October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,['educación'],October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,otros,October,3
Federación Regionalista Verde Social,['salud'],October,3
Federación Regionalista Verde Social,['salud'],October,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,['salud'],September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,['seguridad'],September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,otros,September,3
Federación Regionalista Verde Social,['transporte'],September,3
Federación Regionalista Verde Social,['educación'],August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,['transporte'],August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,['educación'],August,2
Federación Regionalista Verde Social,otros,August,2
Federación Regionalista Verde Social,['educación'],August,2
Federación Regionalista Verde Social,['seguridad'],July,2
Federación Regionalista Verde Social,"['vivienda', 'seguridad']",July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,['pensión'],July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,['seguridad'],July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,['seguridad'],July,2
Federación Regionalista Verde Social,['elecciones'],July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,otros,July,2
Federación Regionalista Verde Social,"['educación', 'salud', 'seguridad']",July,2
Federación Regionalista Verde Social,otros,July,2
Partido Social Cristiano,otros,December,3
Partido Social Cristiano,"['transporte', 'educación']",December,3
Partido Social Cristiano,otros,December,3
Partido Social Cristiano,"['educación', 'seguridad']",November,3
Partido Social Cristiano,['transporte'],November,3
Partido Social Cristiano,otros,November,3
Partido Social Cristiano,"['educación', 'salud']",November,3
Partido Social Cristiano,otros,November,3
Partido Social Cristiano,otros,November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['salud'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['seguridad'],November,3
Partido Social Cristiano,['salud'],November,3
Partido Social Cristiano,otros,November,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,['salud'],October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,"['vivienda', 'salud']",October,3
Partido Social Cristiano,['salud'],October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,['salud'],October,3
Partido Social Cristiano,otros,October,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,"['economía', 'educación']",September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,"['transporte', 'seguridad']",September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,['seguridad'],September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,otros,September,3
Partido Social Cristiano,"['pensión', 'educación']",September,3
Partido Social Cristiano,['educación'],September,3
Partido Social Cristiano,['educación'],September,3
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,['educación'],August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,['salud'],August,2
Partido Social Cristiano,['vivienda'],August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,otros,August,2
Partido Social Cristiano,otros,July,2
Partido Social Cristiano,otros,July,2
Partido Social Cristiano,['seguridad'],July,2
Partido Social Cristiano,['educación'],July,2
Partido Social Cristiano,"['educación', 'salud', 'seguridad']",July,2
Partido Social Cristiano,['salud'],July,2
Partido Social Cristiano,['vivienda'],July,2
Partido Social Cristiano,"['vivienda', 'seguridad', 'economía', 'educación', 'salud']",July,2
Partido Social Cristiano,['seguridad'],July,2
Partido Social Cristiano,otros,July,2
,otros,December,3
,otros,December,3
,otros,December,3
,['salud'],December,3
,otros,December,3
,otros,December,3
,otros,December,3
,otros,December,3
,otros,December,3
,otros,December,3
,otros,December,3
,otros,December,3
,['seguridad'],December,3
,otros,November,3
,['transporte'],November,3
,['salud'],November,3
,"['educación', 'salud']",November,3
,"['inflación', 'educación']",November,3
,['educación'],November,3
,['transporte'],November,3
,['transporte'],November,3
,['educación'],November,3
,otros,November,3
,otros,November,3
,['transporte'],November,3
,['salud'],November,3
,['transporte'],November,3
,otros,November,3
,['seguridad'],November,3
,['educación'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,October,3
,otros,October,3
,['seguridad'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,"['educación', 'salud']",October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['salud'],October,3
,otros,October,3
,otros,September,3
,otros,September,3
,otros,September,3
,['seguridad'],September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,"['educación', 'salud']",August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['salud'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['salud'],July,2
,otros,July,2
,['seguridad'],July,2
,['educación'],July,2
,otros,July,2
,otros,July,2
,['seguridad'],July,2
,otros,July,2
,"['educación', 'seguridad']",July,2
,['vivienda'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,['salud'],July,2
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,otros,December,3
Partido Frente Amplio,['salud'],December,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['seguridad'],November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['educación', 'salud']",November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['economía'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,['salud'],November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,otros,November,3
Partido Frente Amplio,"['educación', 'seguridad']",November,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,['educación'],October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,October,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['educación'],September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,"['transporte', 'educación']",September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['vivienda'],September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,otros,September,3
Partido Frente Amplio,['seguridad'],September,3
Partido Frente Amplio,"['salud', 'seguridad']",August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,['seguridad'],August,2
Partido Frente Amplio,['salud'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,"['vivienda', 'seguridad']",August,2
Partido Frente Amplio,['vivienda'],August,2
Partido Frente Amplio,otros,August,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,"['crímenes', 'seguridad']",July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['seguridad'],July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,['educación'],July,2
Partido Frente Amplio,"['vivienda', 'educación', 'salud']",July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Frente Amplio,otros,July,2
Partido Socialista de Chile,['seguridad'],December,3
Partido Socialista de Chile,['salud'],December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,"['salud', 'seguridad']",December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,['economía'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,"['vivienda', 'economía', 'educación', 'salud']",November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['pensión'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['vivienda'],November,3
Partido Socialista de Chile,['vivienda'],November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,['seguridad'],November,3
Partido Socialista de Chile,"['vivienda', 'seguridad', 'economía', 'educación', 'inflación']",November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['salud'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,"['economía', 'inflación']",October,3
Partido Socialista de Chile,['combustibles'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,['economía'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,['economía'],September,3
Partido Socialista de Chile,['vivienda'],September,3
Partido Socialista de Chile,['seguridad'],September,3
Partido Socialista de Chile,['combustibles'],September,3
Partido Socialista de Chile,['vivienda'],September,3
Partido Socialista de Chile,['transporte'],September,3
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['economía'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['crímenes'],August,2
Partido Socialista de Chile,"['combustibles', 'salud', 'educación', 'vivienda']",August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['combustibles'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['seguridad'],July,2
Partido Socialista de Chile,['salud'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,"['pensión', 'vivienda']",July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
,['seguridad'],December,3
,otros,December,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['educación'],November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['seguridad'],November,3
,['seguridad'],November,3
,['seguridad'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['seguridad'],October,3
,['seguridad'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,['transporte'],October,3
,otros,October,3
,['seguridad'],October,3
,['seguridad'],October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,September,3
,"['pensión', 'seguridad']",September,3
,otros,September,3
,otros,September,3
,['educación'],September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,September,3
,['salud'],September,3
,otros,September,3
,otros,September,3
,otros,September,3
,otros,August,2
,['seguridad'],August,2
,otros,August,2
,['transporte'],August,2
,['seguridad'],August,2
,['vivienda'],August,2
,['seguridad'],August,2
,otros,August,2
,otros,August,2
,['vivienda'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['seguridad'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,"['educación', 'vivienda']",July,2
,['vivienda'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,['vivienda'],July,2
,['vivienda'],July,2
,otros,July,2
,['vivienda'],July,2
,['seguridad'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,['salud'],July,2
,otros,July,2
,"['educación', 'salud', 'seguridad']",July,2
,['educación'],July,2
,otros,July,2
,otros,July,2
,['educación'],July,2
,"['educación', 'salud']",July,2
,['seguridad'],July,2
,"['vivienda', 'seguridad', 'economía', 'educación', 'salud']",July,2
,otros,July,2
,otros,July,2
,['seguridad'],July,2
Partido Socialista de Chile,['vivienda'],December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,otros,December,3
Partido Socialista de Chile,['vivienda'],December,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['transporte'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,"['educación', 'salud']",November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['salud'],November,3
Partido Socialista de Chile,['transporte'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['vivienda'],November,3
Partido Socialista de Chile,['vivienda'],November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,otros,November,3
Partido Socialista de Chile,['vivienda'],November,3
Partido Socialista de Chile,['educación'],November,3
Partido Socialista de Chile,['salud'],October,3
Partido Socialista de Chile,"['educación', 'vivienda']",October,3
Partido Socialista de Chile,['educación'],October,3
Partido Socialista de Chile,['vivienda'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,['vivienda'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,['seguridad'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,['seguridad'],October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,October,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,['transporte'],September,3
Partido Socialista de Chile,otros,September,3
Partido Socialista de Chile,['educación'],September,3
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['salud'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,"['transporte', 'vivienda']",August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['vivienda'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['salud'],August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,['crímenes'],August,2
Partido Socialista de Chile,"['vivienda', 'seguridad']",August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,August,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['salud'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['economía'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['transporte'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,['educación'],July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
Partido Socialista de Chile,otros,July,2
,['transporte'],December,3
,['vivienda'],December,3
,otros,December,3
,['vivienda'],December,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,"['transporte', 'seguridad']",November,3
,otros,November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['seguridad'],November,3
,['seguridad'],November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,['seguridad'],November,3
,otros,November,3
,otros,November,3
,otros,November,3
,['pensión'],November,3
,otros,November,3
,['seguridad'],November,3
,otros,October,3
,otros,October,3
,['salud'],October,3
,"['educación', 'seguridad']",October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,October,3
,otros,September,3
,['educación'],September,3
,otros,September,3
,otros,September,3
,['seguridad'],September,3
,otros,September,3
,otros,September,3
,['vivienda'],September,3
,otros,September,3
,otros,September,3
,['seguridad'],September,3
,"['transporte', 'seguridad']",September,3
,['seguridad'],September,3
,['salud'],September,3
,otros,September,3
,otros,September,3
,otros,August,2
,otros,August,2
,['seguridad'],August,2
,otros,August,2
,['seguridad'],August,2
,"['transporte', 'seguridad']",August,2
,otros,August,2
,['seguridad'],August,2
,['economía'],August,2
,['seguridad'],August,2
,otros,August,2
,['seguridad'],August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,"['transporte', 'vivienda']",August,2
,otros,August,2
,otros,August,2
,otros,August,2
,otros,August,2
,['salud'],August,2
,otros,August,2
,['educación'],July,2
,otros,July,2
,['seguridad'],July,2
,otros,July,2
,['educación'],July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,otros,July,2
,['seguridad'],July,2
,['educación'],July,2
,otros,July,2
,otros,July,2
,['educación'],July,2
,otros,July,2
,otros,July,2
,"['economía', 'salud', 'educación', 'vivienda']",July,2
,otros,July,2
,['vivienda'],July,2
,otros,July,2
,otros,July,2
Partido Demócratas Chile,otros,December,3
Partido Demócratas Chile,['seguridad'],December,3
Partido Demócratas Chile,['transporte'],December,3
Partido Demócratas Chile,otros,December,3
Partido Demócratas Chile,"['educación', 'seguridad']",December,3
Partido Demócratas Chile,otros,December,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,"['vivienda', 'educación', 'salud']",November,3
Partido Demócratas Chile,"['educación', 'salud']",November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['vivienda'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['transporte'],November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['educación'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,['seguridad'],November,3
Partido Demócratas Chile,['salud'],November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,November,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,"['educación', 'salud']",October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,['transporte'],October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,['combustibles'],October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,October,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,['educación'],September,3
Partido Demócratas Chile,['pensión'],September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,otros,September,3
Partido Demócratas Chile,['seguridad'],September,3
Partido Demócratas Chile,['educación'],September,3
Partido Demócratas Chile,['educación'],August,2
Partido Demócratas Chile,['educación'],August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,['transporte'],August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,"['salud', 'seguridad']",August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,['economía'],August,2
Partido Demócratas Chile,otros,August,2
Partido Demócratas Chile,['salud'],August,2
